0.61788617886178865, 15.131578947368421, 9.0, 2.0, 4.6117647058823525, 4.0, 14.949999999999999, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65384615384615385, 11.717647058823529, 5.0, 4.0, 3.8325358851674642, 7.0, 11.552941176470588, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5
0.68932038834951459, 12.394366197183098, 9.0, 3.0, 4.6121212121212123, 7.0, 11.414634146341463, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48101265822784811, 11.789473684210526, 0.0, 7.0, 2.7142857142857144, 1.0, 10.822222222222223, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3
0.56923076923076921, 10.513513513513514, 7.0, 10.0, 4.8561643835616435, 5.0, 11.526315789473685, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.53097345132743368, 12.966666666666667, 5.0, 2.0, 5.2608695652173916, 1.0, 14.777777777777779, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -16
0.5, 10.277777777777779, 3.0, 6.0, 4.3947368421052628, 2.0, 12.050847457627119, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6333333333333333, 9.2631578947368425, 2.0, 1.0, 3.2180451127819549, 2.0, 10.773809523809524, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5
0.58422939068100355, 12.877300613496933, 14.0, 8.0, 4.693548387096774, 2.0, 13.656716417910447, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.53439153439153442, 9.0891089108910883, 6.0, 5.0, 5.1811594202898554, 3.0, 9.3737373737373737, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -27
0.56779661016949157, 9.91044776119403, 3.0, 3.0, 3.7068965517241379, 1.0, 10.416666666666666, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.56666666666666665, 13.588235294117647, 6.0, 4.0, 4.666666666666667, 1.0, 12.881578947368421, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20
0.56451612903225812, 14.171428571428571, 9.0, 2.0, 3.968, 0.0, 14.120689655172415, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47619047619047616, 13.266666666666667, 0.0, 1.0, 3.6530612244897958, 6.0, 10.659793814432989, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4
0.65789473684210531, 11.890000000000001, 6.0, 3.0, 3.625, 1.0, 11.65, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5663716814159292, 14.09375, 6.0, 2.0, 3.7311827956989245, 1.0, 11.379310344827585, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4
0.61682242990654201, 9.7272727272727266, 3.0, 4.0, 4.3677419354838714, 4.0, 10.44943820224719, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.64335664335664333, 12.184782608695652, 8.0, 3.0, 5.0769230769230766, 6.0, 11.633802816901408, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3
0.58273381294964033, 11.444444444444445, 7.0, 1.0, 4.8468468468468471, 5.0, 11.392857142857142, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.66141732283464572, 11.119047619047619, 4.0, 2.0, 4.1888111888111892, 7.0, 10.544444444444444, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -13
